horizon,output_type_id,value,target,age_group,scenario_id,origin_date,location,output_type,model_name
2.0,11.0,2752.59446314268,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,12.0,2580.993972004948,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,21.0,3492.040889215604,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,2.0,3281.6397608602288,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,3.0,3902.136413083528,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,4.0,4197.5372889333785,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,45.0,2693.66749826079,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,46.0,2894.215181444582,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,47.0,2463.424226713993,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,48.0,4005.7590907244894,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,49.0,2230.4599749170707,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,88.0,3184.0700444850245,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,96.0,3003.3404143786884,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,81.0,4148.936936123205,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,82.0,2366.803744933709,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,83.0,3150.509393120715,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,84.0,3847.784169980293,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,85.0,2822.990909446482,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,86.0,3551.661553250983,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,87.0,3293.6528476090816,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,95.0,4938.564663527401,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,65.0,4909.12782882706,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,66.0,4641.790980683238,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,67.0,2927.559348745504,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,68.0,2753.164353740101,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,69.0,3352.844537196983,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,70.0,4355.636982386431,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,71.0,4579.597042807378,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,72.0,4731.712227720916,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,98.0,3726.2535011338255,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,22.0,2783.612913766356,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,23.0,2996.885332101845,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,24.0,3485.009027031156,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,25.0,3269.1752339150435,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,26.0,2710.879731934133,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,27.0,2358.0863732415887,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,28.0,3440.531772010992,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,97.0,3947.756431454023,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,1.0,3069.193148450581,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,99.0,3599.384656684585,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,100.0,4190.313959316417,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,89.0,3491.209603028029,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,90.0,3949.90066769701,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,91.0,3586.6737429980703,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,92.0,2748.0536079667404,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,93.0,3771.120186208151,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,94.0,4112.037963101983,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,58.0,2672.955976565009,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,16.0,2387.8693000465005,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,15.0,3504.4641207059312,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,14.0,3231.974115514968,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,13.0,3722.1568296726655,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,56.0,2581.2874320402275,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,55.0,4245.129411905396,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,54.0,3745.825767786455,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,53.0,2102.82081075368,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,20.0,3089.522436842305,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,19.0,3125.618365266823,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,18.0,3897.092049614912,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,17.0,5140.3099954512045,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,80.0,4321.205459784246,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,78.0,3245.292252948544,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,59.0,3686.996837695748,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,60.0,3290.17021747172,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,61.0,3586.953469163233,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,62.0,5065.596054173438,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,63.0,3308.006508876901,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,64.0,3531.2310794302466,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,74.0,4365.579903124882,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,75.0,2635.7894034418478,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,76.0,3360.821366920734,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,73.0,3434.7394370419247,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,77.0,3607.695986273597,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
2.0,79.0,4498.530860901385,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,59.0,4144.958842002811,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,60.0,3420.409036474777,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,45.0,2872.868124119931,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,46.0,3208.6817524985227,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,47.0,2684.787543621899,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,48.0,4312.90349129012,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,49.0,2436.6682004282884,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,50.0,4222.031899534269,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,51.0,4884.516845513696,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,52.0,4696.440899022046,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,37.0,4343.798404916671,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,38.0,3570.80547558299,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,39.0,4872.277039883388,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,40.0,4188.0948022971,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,44.0,3346.616076254192,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,41.0,3089.5679207386447,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,42.0,3236.634965422113,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,43.0,4195.639461179873,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,93.0,4220.2728175550765,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,65.0,5327.699471136952,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,4.0,4459.6617270312645,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,3.0,4340.021579086805,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,2.0,3564.5696063245764,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,1.0,3312.8334714003245,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,61.0,3931.242186913168,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,62.0,5525.793103649005,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,63.0,3502.708241556103,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,64.0,3884.7862522479086,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,58.0,2915.3172695903454,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,66.0,5133.123423290217,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,67.0,3147.5599847566023,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,68.0,2975.832114049524,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,53.0,2225.531883717926,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,54.0,4188.269907315152,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,55.0,4540.255742567905,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,56.0,2722.446015625133,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,57.0,4035.2516898950894,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,74.0,4581.986081868135,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,29.0,3412.359080691198,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,94.0,4400.856248487666,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,95.0,5358.993962304278,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,96.0,3227.6737347630574,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,97.0,4255.842446952423,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,98.0,4029.813488539352,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,99.0,3814.002375737901,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,100.0,4575.911823834714,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,85.0,3072.756007899676,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,86.0,3911.182801930142,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,87.0,3466.721869059417,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,88.0,3594.1101098662866,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,89.0,3774.438933589013,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,76.0,3664.7910192832633,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,75.0,2845.535097632124,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,30.0,3502.104347208538,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,73.0,3648.7252231514726,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,72.0,4982.815764614988,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,71.0,4919.743291203565,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,70.0,4583.364839982763,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,69.0,3542.993834300144,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,84.0,4183.525566888196,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,83.0,3424.0396748667954,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,82.0,2527.382494800905,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,81.0,4547.091085698961,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,80.0,4637.889496373885,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,79.0,4676.71272711828,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,78.0,3575.520686769975,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,77.0,3996.9956552865674,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,92.0,2908.716225486822,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,91.0,3920.714668948931,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,13.0,3894.925075012549,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,12.0,2849.866920808984,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,11.0,3016.483521174314,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,10.0,4610.237030088739,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,9.0,4955.494393547605,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,8.0,3429.620364061849,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,7.0,2886.687089634881,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,6.0,5081.939920655166,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,5.0,2831.145421119216,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,20.0,3501.968308184129,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,19.0,3398.62023433944,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,18.0,4129.293352867755,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,17.0,5484.132490717509,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,16.0,2513.9827552405054,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,15.0,3751.563640528176,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,14.0,3632.48130238939,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,90.0,4269.3205972016685,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,28.0,3620.355535259108,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,27.0,2578.0508145137887,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,26.0,2904.920901260643,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,25.0,3482.7053896217217,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,24.0,3748.390683899071,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,23.0,3192.32527739605,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,22.0,3064.174491520159,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,21.0,3629.024746202764,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,36.0,3583.463719407624,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,35.0,4742.802023728918,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,34.0,3917.035716583378,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,33.0,4458.306124340585,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,32.0,3532.703316126146,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
3.0,31.0,4208.667160845996,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,15.0,4081.029666957837,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,16.0,2682.1340288325136,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,17.0,5942.562484405915,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,18.0,4438.89509053821,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,19.0,3762.622726436261,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,20.0,4051.8961366398944,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,5.0,3138.4795320167195,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,6.0,5621.015035762609,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,7.0,3152.4178626586054,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,3.0,4923.868467091176,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,2.0,3941.809400277045,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,1.0,3637.6872353333183,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,12.0,3208.3641858810333,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,11.0,3368.3355985498256,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,75.0,3125.1960232191605,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,76.0,4070.083889099973,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,53.0,2389.146647670254,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,54.0,4778.195426686751,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,55.0,4933.757516784582,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,56.0,2910.657460405008,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,57.0,4534.597740557056,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,58.0,3238.465660290794,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,59.0,4755.574847745562,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,60.0,3594.060795145524,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,45.0,3111.802291932118,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,46.0,3627.9705139037783,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,47.0,2979.9386328324404,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,48.0,4722.429358710959,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,49.0,2711.6125011099134,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,50.0,4617.405071769301,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,51.0,5358.811989890535,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,52.0,5235.100707645055,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,37.0,4938.179486628902,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,38.0,3871.759027818696,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,39.0,5468.567682716873,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,40.0,4684.88128955858,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,41.0,3457.501592771676,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,42.0,3588.815338919867,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,69.0,3796.526230437696,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,70.0,4887.001983444542,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,71.0,5373.271622398482,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,72.0,5317.620480473751,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,73.0,3934.039604630872,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,74.0,4870.527653525807,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,93.0,4819.142992684309,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,94.0,4785.94729566858,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,95.0,5919.566360673449,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,96.0,3526.7848286088824,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,97.0,4666.623800950286,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,98.0,4434.560138413387,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,99.0,4100.159334475661,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,100.0,5090.042309859109,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,85.0,3405.7761391705994,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,86.0,4390.544466835689,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,87.0,3697.480564326529,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,88.0,4140.830197041304,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,89.0,4152.078041003658,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,90.0,4695.213836541216,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,91.0,4366.102570216745,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,92.0,3122.933048846932,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,77.0,4516.061880637193,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,78.0,4015.825265198551,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,79.0,4914.288548740812,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,80.0,5060.134878493406,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,81.0,5077.963285133303,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,82.0,2741.487494623831,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,83.0,3788.746717194902,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,84.0,4631.180762765404,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,43.0,4578.917996802255,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,44.0,3643.0983124690074,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,29.0,3774.844291970219,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,30.0,3767.532271382791,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,31.0,4611.172313762389,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,32.0,3740.577048131845,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,33.0,5068.239425649964,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,34.0,4388.82183757518,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,35.0,5136.388482741175,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
4.0,36.0,3964.951380899433,inc hosp,0-130,E-2023-08-14,2023-09-03,US,sample,NIH-FluD
